	en	pl	de	fr	zh	pt	ru	es
Incident_09_Result_02B	“The food does seem to have been the cause of the illness, sir; almost everyone that eats it gets nauseated. Most only get mild or moderate stomach upset, but one unit has gotten seriously ill.”	"Wydaje się, że przyczyną choroby było jedzenie, sir; prawie wszyscy, którzy je jedzą, dostają mdłości. Większość ma tylko lekkie lub umiarkowane zaburzenia żołądkowe, ale jedna jednostka poważnie zachorowała".	„Es scheint, dass die Ursache der Krankheit das Essen war, Sir; fast allen, die es zu sich nehmen, wird es übel. Die meisten haben nur leichte oder mäßige Magenprobleme, aber ein Mannschaftsmitglied wurde ernst krank“.	« Il semble que la cause de cette maladie était la nourriture, sir ; presque tous ceux qui la mangent ont des nausées. La plupart n'ont que des troubles gastriques légers ou modérés, mais une unité est tombée gravement malade. »	“食物似乎确实是导致疾病的原因， 几乎每个吃过它的人都会感到恶心。 大多数人只会出现轻度或中度的胃部不适， 但有一名人员病得很重。 ”	"Parece que a causa foi a comida, sir. Quase todos os que comem sofrem náuseas. A maioria tem sintomas gástricos leves ou moderados, mas uma unidade adoeceu gravemente”.	«Похоже, причиной заболевания стала пища, сэр; почти всех, кто ее ест, тошнит. У большинства лишь легкое или умеренное желудочное расстройство, но одна единица серьезно больна».	«Parece que la causa de la enfermedad ha sido la comida, Sir. Casi todos que la han comido, sienten náuseas. Algunos tienen problemas de estómago leves o moderadas, pero solo uno se ha enfermado gravemente.»
Incident_09_Result_02C	“People are still getting nauseated from the food, but luckily it’s only mild or moderate stomach upset. I think we will be fine, sir.”	"Ludzie nadal mają mdłości od jedzenia, ale na szczęście są to tylko lekkie lub umiarkowane zaburzenia żołądkowe. Myślę, że nic nam nie będzie, sir".	„Den Leuten wird es nach dem Essen übel, aber zum Glück sind das nur leichte oder mäßige Magenprobleme. Ich denke, uns passiert nichts, Sir“.	« Les gens ont encore des nausées à cause de la nourriture, mais heureusement, ce ne sont que des troubles gastriques légers ou modérés. Je pense que tout ira bien, sir. »	“人们仍然对食物感到恶心， 但幸运的是， 这只是轻度或中度的胃部不适。 我想我们会没事的。 ”	"As pessoas ainda têm náuseas, mas felizmente são sintomas gástricos leves ou moderados. Acho que vai passar, sir”.	«Люди по-прежнему чувствуют тошноту после еды, но, к счастью, это лишь легкие или умеренные расстройства желудка. Думаю, с нами ничего не случится, сэр».	«La gente sigue teniendo náuseas por causa de la comida, pero, felizmente, son problemas gástricos leves o moderadas. Creo que no les va a pasar nada, Sir.»
Incident_10_Fluff	“Admiral, an aircraft elevator malfunctioned while a plane was being transferred to the flight deck. One of the crewmen suggested a method to fix it quickly; it’s a technically sound idea but will put the nearby crew at great risk. The usual procedure is risky enough, but less so.”	"Admirale, winda lotnicza uległa awarii podczas przenoszenia samolotu na pokład. Jeden z członków załogi zasugerował sposób na szybką naprawę; jest to pomysł dobry technicznie, ale naraża załogę na duże ryzyko. Zwykła procedura jest również ryzykowna, ale nieco bezpieczniejsza".	„Admiral, der Flugzeuglift wurde während der Verbringung des Flugzeugs auf das Deck kaputt. Eines der Mannschaftsmitglieder suggerierte die Methode, wie man die Reparatur schnell durchführen kann; es ist eine Idee, die technisch gut ist, aber die Mannschaft einem hohen Risiko aussetzt. Eine normale Prozedur ist auch riskant, aber etwas sicherer“.	« Amiral, l’ascenseur d'avion est tombée en panne lors du déplacement d'un avion vers le pont d'envol. L'un des membres de l'équipage a suggéré une solution pour la réparer vite ; c'est une idée techniquement efficace mais qui expose l’équipage à un risque trop grand. La procédure standard est déjà assez risquée, mais toujours moins dangereux ».	“上将， 一台升降机在飞机进入战斗机甲板时发生故障。 其中一名机组人员提出了一种快速修复的方法； 技术上不错， 但会给附近的机组人员带来很大的风险。 常规的操作程序风险也很大， 但跟那个建议比起来少很多。 ”	"Almirante, o elevador ficou avariado durante o transporte de um avião até o bordo. Um dos tripulantes sugeriu uma maneira rápida de reparar a avaria. É uma ideia boa do ponto de vista técnico, mas põe a tripulação sob um grande risco. O procedimento habitual também e arriscado, mas um bocado mais seguro”.	«Адмирал, самолетоподъемник был поврежден во время перемещения самолета на палубу. Один из членов экипажа предложил способ быстрого ремонта; технически это хорошая идея, но она подвергает экипаж большому риску. Обычная процедура также рискованна, но чуть более безопасна».	«Almirante, el ascensor de aviones se ha averiado durante el transporte de un avión. Uno de los tripulantes ha sugerido una reparación rápida. Es una idea buena técnicamente, pero pode en un gran riesgo a la tripulación. El procedimiento simple también es arriesgado, pero un poco más seguro.»
Incident_10_Option_01	AUTHORIZE CREWMAN’S SUGGESTION	ZGÓDŹ SIĘ NA SUGESTIĘ ZAŁOGANTA	STIMME DEM VORSCHLAG DES MANNSCHAFTSMITGLIEDS ZU	ACCEPTEZ LA SOLUTION DU MEMBRE DE L’ÉQUIPAGE	授权船员的建议	ACEITE A SUGESTÃO DO TRIPULANTE	СОГЛАСИТЬСЯ НА ПРЕДЛОЖЕНИЕ ЧЛЕНА ЭКИПАЖА	ACEPTE LA SUGERENCIA DEL TRIPULANTE
Incident_10_Costs_01A	(50% chance) One crew unit dies.	(50% szans) Ginie jeden oddział załogi.	(50% Chancen) Eine Mannschaftseinheit kommt ums Leben.	(50 % de chance de réussite) Une division de l’équipage est abattue.	（50% 几率）一位机组人员死亡。	(Probabilidade 50%) Morre um tripulante.	(50% вероятности) Погибает одна единица экипажа.	(Probabilidad 50%) Muere un tripulante.
Incident_10_Costs_01B	(50% chance) No negative consequences.	(50% szans) Brak negatywnych konsekwencji.	(50% Chancen) Keine negativen Konsequenzen.	(50 % de chance de réussite) Aucune conséquence négative.	（50% 几率）没有出现负面后果。	(Probabilidade 50%) Sem consequências negativas.	(50% вероятности) Нет негативных последствий.	(Probabilidad 50%) Sin consecuencias negativas.
Incident_10_Option_02	FOLLOW STANDARD PROCEDURE	POSTĘPUJ ZGODNIE Z PROCEDURĄ 	BEFOLGE DIE PROZEDUR	SUIVEZ LA PROCÉDURE	遵循常规程序	AJA DE ACORDO COM O PROCEDIMENTO 	ДЕЙСТВОВАТЬ В СООТВЕТСТВИИ С ПРОЦЕДУРОЙ 	HACERLO DE ACUERDO CON EL PROCEDIMIENTO 
Incident_10_Costs_02A	(25% chance) One crew unit is critically injured.	(25% szans) Jeden oddział załogi został krytycznie ranny.	(25% Chancen) Eine Mannschaftseinheit wurde kritisch verletzt.	(25 % de chance de réussite) Une division de l’équipage a été gravement blessée.	（25% 几率）1 名人员受重伤。	(Probabilidade 25%) Um tripulante foi criticamente lesionado.	(25% вероятности) Одна единица экипажа серьезно ранена.	(Probabilidad 25%) Uno de los tripulantes ha sido gravemente lesionado.
Incident_10_Costs_02B	(25% chance) No negative consequences.	(25% szans) Brak negatywnych konsekwencji.	(25% Chancen) Keine negativen Konsequenzen.	(25 % de chance de réussite) Aucune conséquence négative.	（25% 几率）没有出现负面后果。	(Probabilidade 25%) Sem consequências negativas.	(25% вероятности) Нет негативных последствий.	(Probabilidad 25%) Sin consecuencias negativas.
Incident_10_Costs_02C	(50% chance) You lose one squadron (of dive bombers).	(50% szans) Tracisz jedną eskadrę (bombowców nurkujących).	(50% Chancen) Du verlierst eine Tauchbomber-Staffel.	(50 % de chance de réussite) Vous perdez une escadre (de bombardiers en piqué)	（50% 几率）你失去一个飞行中队（俯冲轰炸机）。	(Probabilidade 50%) Perde uma esquadra (bombardeiros de mergulho).	(50% вероятности) Теряете одну эскадрилью (пикирующих бомбардировщиков).	(Probabilidad 50%) Pierde una escuadra (bombarderos en picado).
Incident_10_Result_01A	“Sir, the unit assigned to repairing the elevator has been killed. The new method solved the problem with the mechanism, but it was too unfamiliar to carry out safely.”	"Sir, jednostka przydzielona do naprawy windy została zabita. Nowa metoda rozwiązała problem z mechanizmem, ale była zbyt skomplikowana, by można ją było bezpiecznie przeprowadzić".	„Sir, die zur Reparatur des Lifts zugeteilte Einheit wurde getötet. Die neue Methode hat das Problem mit dem Mechanismus gelöst, aber sie war zu kompliziert, dass man sie sicher durchführen konnte“.	« Sir, l’unité affectée à la réparation de l’ascenseur a été tuée. La nouvelle solution a résolu le problème du mécanisme, mais elle était trop compliquée pour une application en toute sécurité. »	“长官， 维修升降梯的人员丧生了， 虽然新的方法解决了问题， 但是由于操作太生疏了， 无法保证安全。 ”	"Sir, o tripulante que estava a reparar o elevador morreu. O novo método resolveu o problema mecânico, mas resultou demasiado complicado para poder ser realizado de uma maneira segura”.	«Сэр, единица, назначенная для ремонта самолетоподъемника, погибла.  Новый способ решил проблему с механизмом, но оказался слишком сложным для безопасного применения».	«Sir, la unidad que se ocupaba de la reparación ha muerto. El nuevo método ha resuelto el problema con el mecanismo, pero era demasiado complicado para que se pudiera realizar de manera segura.»
Incident_10_Result_01B	“It worked, sir—the crew managed to fix the elevator. It wasn’t the safest of methods, but fortunately no-one was harmed in the process.”	"Udało się, sir – załodze udało się naprawić windę. Nie była to najbezpieczniejsza metoda, ale na szczęście nikomu nic się nie stało."	„Es hat funktioniert, Sir – die Crew hat es geschafft, den Aufzug zu reparieren. Es war nicht die sicherste Methode, aber glücklicherweise kam dabei niemand zu Schaden.“	« Ça a marché, monsieur, le personnel a réussi à réparer l'ascenseur. Ce n'est pas la méthode la plus sûre, mais heureusement, personne n'a été blessé au cours du processus. »	“它奏效了，长官——工作人员设法修好了电梯。 这不是最安全的方法，但幸运的是，在此过程中没有人受到伤害。”	"Funcionou, senhor – o pessoal conseguiu consertar o elevador. Não é o método mais seguro, mas felizmente ninguém se machucou no processo."	«Получилось, сэр, экипажу удалось починить самолетоподъемник. Это был не самый безопасный способ, но, к счастью, все в порядке».	«Lo hemos conseguido, Sir. La tripulación ha conseguido reparar el ascensor. No fue el método más seguro, pero, por suerte, a nadie le ha pasado nada».
