	en	pl	de	fr	zh	pt	ru	es
T2M03d	Click the Combat Information Center (CIC) to send an officer there—in this case, yourself, Admiral. (An officer will be temporarily unavailable while moving between rooms.) When you reach CIC, set the room’s switch to “Add 1x Identify Targets mission”. The function enabled by the switch in the Meteorology Room will remain active even when there is no officer in the room.	Kliknij na Centrum Informacji Bojowych (CIB), aby wysłać tam oficera - w tym przypadku siebie, Admirale. (Oficer będzie chwilowo niedostępny podczas przemieszczania się pomiędzy pomieszczeniami). Po dotarciu do CIB, ustaw przełącznik w pomieszczeniu na "Dodaj 1x Identyfikacja celów". Funkcja włączona przez przełącznik w pokoju meteorologicznym pozostanie aktywna nawet wtedy, gdy w pokoju nie będzie żadnego oficera.	Klicke auf das Kampfinformationszentrum (KIZ), um dort den Offizier zu schicken - in diesem Fall dich, Admiral. (Der Offizier wird nicht verfügbar sein, wenn er zwischen den Räumen wandert). Nachdem du KIZ erreicht hast, bring den Schalter in dem Raum in die Position „1x Zielidentifikation hinzufügen“. Die durch den Schalter im Meteorologieraum eingeschaltete Funktion bleibt aktiv auch dann, wenn es in dem Raum keinen Offizier geben wird.	Cliquez sur le Centre d'information de combat (CIC) pour y envoyer un officier - dans ce cas, vous-même, Amiral. (Un officier sera temporairement indisponible pendant que vous vous déplacerez entre les salles.) Lorsque vous atteignez le CIC, réglez le commutateur de la salle sur « Ajouter 1x d'identification des cibles ». La fonction activée par le commutateur de la salle de météorologie restera active même s'il n'y a pas d'officier dans la salle.	单击作战信息中心 (CIC) 将一名军官派到那里 —— 在这种情况下， 就是你自己， 海军上将。  （军官在房间之间移动时将暂时无法使用。 ）当军官到达 CIC 时， 将房间的行动选择按钮设置为“添加 1x 识别目标任务”。	Faça clique sobre o CIC para enviar ali um oficial, Neste caso será você, Almirante. (O oficial durante a movimentação estará temporariamente indisponível). Depois de atingir o CIC, coloque o selecionador na sala para "Adicionar 1x Identificação dos alvos". A função será ligada pelo o interruptor na sala de meteorologia e permanecerá ativa também quando na sala não estiver nenhum oficial.	Нажмите на Центр Боевой Информации (ЦБИ), чтобы отправить туда офицера – в этом случае себя, Адмирал. (Офицер будет временно недоступен во время перемещения между помещениями). Добравшись до ЦБИ установите переключатель в помещении на «Добавить 1x Идентификация целей» Функция, активированная переключателем в Метеорологическом Помещении, будет оставаться активной, даже если в помещении не будет ни одного офицера.	Haga un clic sobre el Centro de Información de Combate (CIC) para enviar allí a un oficial. En este caso será usted, Almirante. (El oficial estará temporalmente no disponible cuando se esté moviendo entre las salas). Después de que llegue al CIC, ponga el seleccionador en «Añadir 1x Identificación de objetivos» Esta función activada con el seleccionador en la Sala de Meteorología permanecerá activa también cuando en la Sala no haya ningún oficial.
T2M04	Open the Tactical Map	Otwórz mapę taktyczną	Taktische Karte öffnen	Ouvrir la carte tactique	打开战术地图	Abra o mapa tácito	Открыть тактическую карту	Abrir mapa táctico
T2M04d	Now we can find out more about the information we received by opening the Tactical Map menu.	Teraz możemy dowiedzieć się więcej na temat otrzymanych informacji, otwierając menu Mapy taktycznej.	Jetzt können wir mehr über die erhaltenen Informationen erfahren, indem wir das Menü der Taktischen Karte öffnen.	Nous pouvons maintenant en savoir plus sur les informations que nous avons reçues en ouvrant le menu Carte tactique.	现在我们可以通过打开战术地图菜单来了解更多关于我们收到的信息。	Agora podemos saber mais sobre as informações recebidas abrindo o menu do Mapa tácito.	Теперь мы можем узнать больше о получении информации, открывая меню Тактической Карты.	Ahora podemos saber más sobre las informaciones recibidas abriendo el menú de Mapa táctico.
T2M05	Close the Tactical Map	Zamknij mapę taktyczną	Schließe die taktische Karte	Fermez la carte tactique	关闭战术地图	Fechar mapa tácito	Закройте тактическую карту	Ahora cierre el mapa táctico
T2M05d	Here you can see the location of the unknown object, represented by a marker. Let’s return to the carrier and prepare a mission to find out more about it.	Tutaj możesz zobaczyć lokalizację nieznanego obiektu, przedstawioną za pomocą znacznika. Wróćmy do lotniskowca i przygotujmy misję, aby dowiedzieć się więcej na jego temat.	Hier kannst du die Lage des unbekannten Objekts sehen, die mit Hilfe eines Markierungspunkts dargestellt wird. Kehren wir zum Flugzeugträger zurück und bereiten wir die Mission vor, um mehr darüber zu erfahren.	Vous pouvez voir ici l'emplacement de l'objet inconnu, représenté par un marqueur. Retournons au porte-avion et préparons une mission pour en savoir plus.	在这里， 您可以看到由标记标识的未知对象的位置， 让我们返回航母并准备一项任务以了解更多信息。	Aqui pode ver a localização do objeto desconhecido, apresentada com um indicador. Voltemos ao porta-aviões e preparemos uma missão para saber mais sobre o dito objeto.	Здесь Вы можете увидеть местоположение неопознанного объекта, представленное значком. Вернемся к авианосцу и подготовим миссию, чтобы узнать о нем больше.	Aquí puede ver la actualización de un objeto desconocido, señalada con un marcador. Volvamos al portaaviones para prepararnos para una misión que nos permitirá saber más sobre él.
T2M06	Enter Deck view	Otwórz widok Pokładu	Öffne die Deckansicht	Ouvrez la vue de Bord	进入甲板视图	Abrir vista de bordo	Открыть режим просмотра Палубы	Abra la vista de cubierta
T2M06d	Next, we must enter the Deck view. Click the deck of the carrier using your mouse or press 1 on your keyboard.	Następnie należy przejść do widoku pokładu. Kliknij pokład lotniskowca za pomocą myszy lub naciśnij klawisz 1 na klawiaturze.	Danach soll man zur Deckansicht kommen. Klicke auf das Deck des Flugzeugträgers mit Hilfe der Maustaste oder drücke die Taste 1 auf der Tastatur.	Ensuite passer à la vue de bord. Cliquez sur le bord de l’avion avec la souris et appuyez 1 sur le clavier.	接下来， 我们必须进入甲板视图， 用鼠标单击航母的甲板或按键盘上的 1。	Depois tem que passar à vista de bordo. Faça clique sobre o porta-aviões com o rato e aperte a tecla “1 ” no teclado.	Далее нужно перейти в режим просмотра палубы. Нажмите мышью на палубу авианосца или нажмите клавишу 1 на клавиатуре.	Después, hay que pasar a la vista de cubierta. Haga un clic sobre el portaaviones con el ratón o apriete el botón «1» en el teclado.
T2M07	Position a squadron of Dive Bombers on the deck	Przygotuj eskadrę bombowców na pokładzie.	Bereite eine Tauchbomber-Staffel auf dem Deck vor.	Préparez une escadre de bombardiers sur le bord.	在甲板上放置一个俯冲轰炸机中队	Prepare uma esquadra de bombardeiros a bordo.	Приготовьте эскадрилью бомбардировщиков на палубе.	Prepare una escuadra de bombarderos en la cubierta.
T2M07b	Add another squadron of Dive Bombers	Dodaj kolejną eskadrę bombowców nurkujących.	Füge eine weitere Jagdstaffel hinzu.	Ajoutez une nouvelle escadre de chasseurs.	添加另一个俯冲轰炸机中队	Adicione mais uma esquadra de caças.	Добавьте следующую эскадрилью пикирующих бомбардировщиков.	Añade una escuadra de bombarderos en picado más.
T2M07bd	Click the plus (+) icon and position a second squadron of Dive Bombers, sir.	Kliknij ikonę plusa (+) i ustaw drugą eskadrę bombowców nurkujących, Sir.	Klicke das Plussymbol (+) an und stelle eine zweite Tauchbomber-Staffel auf, Sir.	Cliquez l’icône de plus (+) et positionnez la seconde escadre de bombardiers à piqué, Sir.	长官， 单击 + 图标并定位第二个俯冲轰炸机中队。	Faça clique sobre o ícone de “+” e configure a segunda esquadra de bombardeiros de mergulho, sir.	Нажмите на иконку плюс (+) и установите вторую эскадрилью пикирующих бомбардировщиков, сэр.	Haga un clic sobre el icono (+) y configure la otra escuadra de bombarderos en picado, Sir.
T2M07d	Here you can prepare the aircraft for dispatching on missions. Click the plus (+) icon and select Dive Bombers to position a squadron on the deck. (You’ll then see the planes being hauled onto the deck.)	Tutaj możesz przygotować samoloty do wysłania na misje. Kliknij ikonę plusa (+) i wybierz Bombowce nurkujące, aby ustawić eskadrę na pokładzie. (Zobaczysz, jak samoloty są wciągane na pokład).	Hier kannst du die Flugzeuge vorbereiten, um sie auf die Missionen zu schicken. Klicke das Plussymbol (+) an und wähle Tauchbomber aus, um eine Staffel auf dem Deck aufzustellen. (Du wirst sehen, wie die Flugzeuge auf das Deck gebracht werden).	Ici, vous pouvez préparer les avions pour les envoyer en mission. Cliquez sur l'icône plus (+) et sélectionnez Bombardiers en piqué pour positionner un escadron sur le pont. (Vous verrez alors les avions être hissés sur le pont).	在这里， 您可以准备飞机以执行任务。 单击 + 图标并选择俯冲轰炸机以在甲板上放置一个中队。  （你会看到飞机从机库拖到甲板上。 ）	Aqui pode preparar os aviões para serem enviados a uma missão. Faça clique sobre o ícone de “+” selecione dos bombardeiros mergulhadores para configurar a esquadra a bordo. (Verá quais os aviões que estão ser elevados até o bordo).	Здесь Вы можете подготовить самолеты к отправке на миссии. Нажмите на иконку плюс (+) и выберите Пикирующие бомбардировщики, чтобы установить эскадрилью на палубе. (Вы увидите, как самолеты перемещаются на палубу).	Aquí puede preparar los aviones para ser enviados a la misión. Haga un clic sobre el (+) y seleccione los bombarderos en picado para configurar la escuadra en la cubierta. (Verá como los aviones están siendo subidos a la cubierta).
