	en	pl	de	fr	zh	pt	ru	es
TutorialDamageControl_41	Damage Control buttons can also help with floods and malfunctions.	Przyciski Brygad Naprawczych mogą również pomóc w przypadku powodzi i awarii.	Die Tasten der Reparaturbrigaden können auch im Fall einer Überflutung und einer Störung helfen.	Les boutons de Brigades de Réparation peuvent également aider en cas d'inondations et de dysfonctionnements.	维修按钮还可以帮助解决洪水和故障。	Os botões das Equipas de reparação também podem ajudar no caso de inundações e avarias.	Кнопки Ремонтные Бригады также могут помочь в случае затопления и появления неисправности.	Los botones de Equipos de Reparación también pueden ayudar en el caso de inundaciones o averías.
TutorialDamageControl_42	Go to Island view and assign an officer to the Radio Room.	Przejdź do widoku wyspy i wyślij oficera do Pokoju Radiowego.	Geh zu Inselansicht über und schicke einen Offizier in den Funkraum.	Allez à la vue de l'île et assignez un officier à la salle des radios.	转到作战指挥部视图并将一名军官分配到无线电室。	Passe à vista de ilha e envie um oficial à Sala de rádio.	Перейдите в режим просмотра острова и отправьте офицера в Радиорубку.	Pase a la vista de la Isla y envíe un oficial a la Sala de Radio.
TutorialDamageControl_43	There you can use the switch to set which two DC buttons you want active.	Możesz wybrać, które dwa przyciski Brygad Naprawczych będą aktywne.	Du kannst wählen, welche zwei Tasten der Reparaturbrigaden aktiv bleiben.	Vous pouvez y utiliser l'interrupteur pour définir les deux boutons BR que vous souhaitez activer.	在那里， 您可以使用行动选择按钮来设置您想要激活哪两个维修按钮。	Pode escolher quais dois dos botões de Equipas de reparação estarão ativos.	Вы можете выбрать, какие две кнопки Ремонтных Бригад будут активны.	Puede elegir qué dos botones de Equipos de Reparación estarán activos.
TutorialDamageControl_44	Deflooding buttons are active only when there is a DC team in the Pumps section.	Przyciski Pomp są aktywne tylko wtedy, gdy w sekcji Pompy znajduje się drużyna BN.	Die Tasten Pumpen sind nur dann aktiv, wenn sich in der Sektion Pumpen das RB-Team befindet.	Les boutons de dégorgement ne sont actifs que lorsqu'il y a une équipe BR dans la section Pompes.	仅当水泵区域中有维修小队时， 排水按钮才处于活动状态。	Os botões das Bomas estão ativos só quando na secção de Bombas se encontrar uma equipa ER.	Кнопки Насосов активны только тогда, когда в Секции Насосов находится команда РБ.	Los botones de Bombas están activos sólo cuando en la sección de Bombas se encuentre un equipo ER.
TutorialDamageControl_45	Click on the Deflooding button, then click on a flooded segment to quickly remove all water.	Wciśnij przycisk i następnie zaznacz zalane pomieszczenie by szybko wypompować całą wodę.	Drücke die Taste und markiere danach den überfluteten Raum, um das gesamte Wasser auszupumpen.	Appuyez sur le bouton de dégorgement, puis cliquez sur un segment inondé pour évacuer rapidement toute l'eau.	单击“排水”按钮， 然后单击被淹的部分以快速清除所有水。	Aperte o botão e selecione a sala inundada para bombear toda a água de maneira rápida.	Нажмите на кнопку, а затем выберите затопленное помещение, чтобы быстро откачать всю воду.	Apriete el botón y seleccione la sala inundada para bombear el agua de manera rápida.
TutorialDamageControl_46	Similarly, Maintenance buttons are active only when there is a DC team in the Maintenance section.	Przyciski Naprawy są aktywne tylko, kiedy Brygada Naprawcza jest w Sekcji Naprawczej.	Die Tasten Reparaturen sind nur dann aktiv, wenn sich die Reparaturbrigade in der Reparatursektion befindet.	De même, les boutons de maintenance ne sont actifs que lorsqu'il y a une équipe de BR dans la section Maintenance.	同样， 维护按钮仅在维护区域中有维修小队时才可被激活。	Os botões de Reparação estão ativos só quando a Equipa de reparação estiver na Secção de reparação.	Кнопки Ремонт активны только когда Ремонтная Бригада находится в Ремонтной Секции.	Los botones de Reparación están activos sólo cuando el Equipo de Reparación está en la Sección de Reparación.
TutorialDamageControl_47	Click on the Maintenance button, then click on a malfunctioning segment to quickly fix the problem.	Wciśnij przycisk i następnie zaznacz sekcję z usterką aby szybko ją naprawić.	Drücke die Taste und markiere danach die Sektion mit der Störung, um sie schnell zu beheben.	Appuyez sur le bouton Maintenance, puis cliquez sur un segment en panne pour résoudre rapidement le problème.	单击“维护”按钮， 然后单击故障段以快速解决问题。	Aperte o botão e selecione a secção com avaria para reparar rapidamente.	Нажмите кнопку, а затем обозначьте секцию, в которой находится неисправность, чтобы быстро ее ликвидировать.	Apriete el botón y después seleccione la sección con el fallo para repararla rápidamente.
TutorialEscort_01	Tutorial: Escort	Eskorta - Samouczek	Tutorial-Spiel: Geleitschutz	Tutoriel : Escorte	教程：护航	Tutorial: Escolta	Эскорт – Обучение	Escolta - Tutorial
TutorialEscort_02	Every aircraft carrier needs an escort.	Każdy lotniskowiec potrzebuje eskorty.	Jeder Flugzeugträger benötigt Geleitschutz.	Chaque porte-avions a besoin d'une escorte.	每艘航空母舰都需要护航。	Todos os porta-aviões precisam de escolta.	Каждому авианосцу требуется эскорт.	Cada portaaviones necesita escolta.
TutorialEscort_03	Make sure to diversify the composition of your strike group during your pre-mission preparations.	Podczas przygotowań przed misją zadbaj o zróżnicowanie składu swojej grupy uderzeniowej.	Während der Vorbereitungen vor der Mission sorge für die unterschiedliche Zusammensetzung deiner Sturmgruppe.	Veillez à diversifier la composition de votre groupe d'attaque lors de vos préparatifs de pré-mission.	确保在任务前的准备期间将你的攻击群的组成多样化。	Durante as preparações antes da missão, cuide pela diversificação da composição do seu grupo de ataque.	Во время подготовки к миссии следите также за тем, чтобы состав Вашей ударной группы был разнообразным.	Durante los preparativos cuide por una composición variada del grupo de ataque.
TutorialEscort_04	When at Pearl Harbor, you can access the Escort menu by clicking on this button.	W czasie gry możesz otworzyć panel eskorty, klikając na ten przycisk.	Während des Spiels kannst du das Menü Geleitschutz öffnen, indem du auf diese Taste drückst.	Lorsque vous êtes à Pearl Harbor, vous pouvez accéder au menu Escorte en cliquant sur ce bouton.	在珍珠港时， 您可以通过单击此按钮访问护航菜单。	Durante o jogo pode abrir o painel de escolta fazendo um clique neste botão.	Во время игры Вы можете открыть панель эскорта, нажимая на эту кнопку.	Durante el juego, podrá abrir el panel de escolta haciendo clic en el botón.
TutorialEscort_05	Each ship in your escort provides passive bonuses.	Każdy statek w eskorcie zapewnia pasywne bonusy.	Jedes Schiff im Geleitschutz sorgt für passive Boni.	Chaque navire de votre escorte fournit des bonus passifs.	护航中的每艘船都将会被动接受奖励。	Qualquer navio na escolta oferece bónus passivos.	Каждый корабль в эскорте предоставляет пассивные бонусы.	Cada buque en la escolta garantiza premios pasivos.
TutorialEscort_06	To overview these benefits, hover your cursor over a chosen ship	Aby przejrzeć te korzyści, najedź kursorem na wybrany statek, 	Um diese Vorteile zu sehen, bewege den Mauszeiger auf das gewählte Schiff,	Pour avoir un aperçu de ces avantages, passez votre curseur sur un navire choisi	如果你想要了解这些奖励， 请将光标悬停在选定的船上，	Para ver essas possibilidades, coloque o cursor no navio selecionado	Чтобы просмотреть эти преимущества, наведите курсор на выбранное судно, 	Para ver sus ventajas, coloque el cursor sobre el buque seleccionado 
